LEXEM,FREQ
alicerça-s,2
alic,2
alia-s,2
alessandr,2
alejandr,2
alegre/r,2
alegre-r,2
alegações.,2
alegação.,2
alcânt,2
alcion,2
alcançaria.,2
alcançar-lh,2
alcaid,2
alargar-s,2
alamed,2
alalc,2
alaid,2
ala,2
ajustam-s,2
ajusta-,2
ajuizá-l,2
ajuizaram-s,2
ajuf,2
aj,2
aiim,2
aids/hiv.,2
aguil,2
agud,2
agrícola.,2
agrários.,2
agrário.,2
agrÁria.,2
agrÁr,2
agrur,2
agrup,2
agrrcl,2
agropastoril,2
agronômico.,2
agronom,2
agronegóci,2
agrojis,2
agro-industr,2
agregm,2
agrega-s,2
agradec,2
agr/t,2
agr-r,2
agr-mg,2
agr-ed-edv-agr,2
agr-ed,2
agr-agr-,2
agr-agr,2
agpet,2
agosto/94,2
agitam-s,2
agindo-s,2
agigantando-s,2
agenc,2
ag.reg.n,2
ag.reg./,2
afrâni,2
aforá-l,2
afogadilh,2
aflor,2
aflig,2
afirmá-l,2
afili,2
afigurar-se-,2
afigurando=s,2
afigurando-s,2
afigura-se-n,2
afianç,2
afetá-l,2
aferiÇÃo.,2
afere-s,2
afect,2
afastar-lh,2
aeroportuár,2
aeronÁutica.,2
aedificand,2
adéqü,2
adã,2
advêm,2
advérbi,2
advém,2
advir,2
advenh,2
aduç,2
adur,2
adultério.,2
adulterçaõ,2
adtc-cf/88.,2
adroald,2
adred,2
adquirido-,2
adoÇÃ,2
adotando-s,2
adolph,2
adnmc,2
admitindo-s,2
admiti-la.,2
admite-,2
admissões.,2
admissíveis.,2
admir,2
administrações.,2
administrativo-tributário.,2
administrativo-tribut,2
administrativo-financ,2
adminis-,2
adm,2
adjudicação.,2
adjetivações.,2
adiou-s,2
adin-mc,2
adin-1833,2
adiministr,2
adid,2
adicione-s,2
adiantando-s,2
adi-ed,2
adi-,2
adeusm,2
adequá-l,2
adequação.,2
adequando-,2
adept,2
adepor-rj,2
adeperj,2
adentrando-s,2
adenilson,2
adct/c,2
adcon,2
adc4,2
adc-mc,2
adc-4.,2
adaptá-l,2
adapta-s,2
adaolis,2
ad-judic,2
ad-2.,2
acúc,2
acórdão/tcu,2
acórdão-recorr,2
acórdãa,2
acórddev,2
acç,2
acuse-s,2
acusações.,2
acumulação.,2
acumulaçã,2
acréscimos.,2
acréscimo.,2
acrÉsc,2
acrescentem-s,2
acrescen-t,2
acp,2
acorq,2
acor,2
aconteç,2
aconstituc,2
acondicion,2
acolhida-,2
acolheu-,2
acolhe-s,2
acm,2
ackel,2
acint,2
acilon,2
acidentários.,2
achim,2
acheg,2
achar-se-,2
acessórios.,2
acessório.,2
acessórias.,2
acessória.,2
acessibil,2
acentue-s,2
acentuad,2
acentua-s,2
acentua-lh,2
aceler,2
aceitável.,2
aceitaçã,2
aceitando-s,2
ace,2
accioly,2
accert,2
accepted,2
acautelat5,2
acarretará.,2
acarretando-lh,2
acare,2
acaf,2
acabara-s,2
ac-qo-mc,2
ac-agr,2
abstrações.,2
abstraçã,2
abstraindo-s,2
abster-s,2
absolvição.,2
absolutori,2
abrir-s,2
abril/99,2
abril/90.,2
abrevi,2
abrangência.,2
abrangenc,2
abrade,2
aborrec,2
abomin,2
abn,2
abmael,2
abet,2
abelard,2
abel,2
abdon,2
abate-teto.,2
ab-rogante.,2
ab-rogada.,2
aao,2
a22,2
a.d,2
a-1/2007,2
`qu,2
`habe,2
`determin,2
`categ,2
`caput,2
`c,2
`b,2
`apostil,2
`afast,2
`abr,2
`,2
=norm,2
/ib,2
/csf,2
/88,2
.ii,2
.684,2
.652,2
.6.,2
.4,2
.21.735,2
.10.860.071,2
úmul,1
úlved,1
último.,1
índice.,1
ético-soc,1
égide.,1
é.,1
âmbito.,1
ár,1
á,1
àquela.,1
Índice.,1
Índia.,1
Ético-jurÍd,1
Âmbito.,1
Â,1
Ário.,1
Ári,1
Álcool,1
Águ,1
§21,1
§.,1
zach,1
walt,1
vídeo-casset,1
vídeo-,1
víde,1
vício.,1
vÍcios.,1
voto-desempat,1
voluntÁr,1
voluntariedad,1
voluntari,1
viúvo.,1
viÚv,1
viÁvel,1
visã,1
violação.,1
violaÇÃo.,1
vigés,1
vigi,1
vigesima-prim,1
vice-dire,1
vice-cônsul,1
viavel,1
vestigi,1
verão.,1
veritat,1
verifique-s,1
verifica,1
vereditum,1
vera,1
ventid,1
vencim,1
vedação.,1
ve-s,1
varão.,1
varriçã,1
vaga-a-vag,1
utoritÁri,1
utiliza-l,1
utiliza,1
usufruíd,1
usucapiã,1
usucapia,1
usuari,1
usual,1
ustific,1
urugua,1
urgência.,1
urgÊnc,1
urgencia-urgentiss,1
urgenc,1
unÂnim,1
universitÁr,1
unitári,1
unitari,1
una,1
umbilic,1
ultraj,1
ulh,1
tóxicos.,1
tóx,1
título.,1
típica.,1
técnico-juríd,1
tão-log,1
tÓxicos.,1
tÓxico.,1
tÓxic,1
tÍpic,1
tÍp,1
tÉcnico-jurÍd,1
tráfico.,1
trÊ,1
trÂnsito.,1
tro,1
triv,1
triunf,1
trifÁs,1
tributários.,1
tributação.,1
tributaÇÃ,1
trf-3ª,1
traumá,1
tratando-,1
transmuta-s,1
transiÇÃ,1
transformaÇÕ,1
transformar-,1
transcriçã,1
transaÇÃ,1
transacion,1
trancar-,1
traiçã,1
tradiçã,1
toxicológ,1
toxicolog,1
torna-l,1
tonin,1
tipolog,1
tessar,1
terço.,1
terÇ,1
terÁ,1
territori,1
terminológ,1
tera,1
teolog,1
tenç,1
tensã,1
tendênc,1
tendo-,1
temporários.,1
temporária.,1
temporári,1
temporÁri,1
tem-n,1
televisã,1
telefônico.,1
telefÔnica.,1
telefot,1
telecomunicaÇÃo.,1
tecnico-form,1
tecendo-s,1
teatr,1
te-l,1
tat,1
tarifár,1
súmula/stf,1
súmula.,1
série.,1
sÚmulas/stf,1
sÚmula/stf,1
sÚmula.,1
sustentá,1
suspeiÇÃo.,1
suscetÍ,1
susceptí,1
suscepti,1
sursan,1
sur,1
supervenienc,1
superaÇÃ,1
sumári,1
sumaríss,1
sudit,1
subsÍdi,1
subsunçã,1
subsumí,1
substituÍr,1
substituição.,1
substituiÇÃo.,1
subsistÊnc,1
subsidiári,1
subsidiÁria.,1
subsidiari,1
subseqÜ,1
subordinaçã,1
submissÃ,1
submissa,1
subjug,1
subconstituc,1
sub-oficial.,1
stem,1
ssin,1
spc,1
sovereign,1
sonegaÇÃ,1
soluçõ,1
soluÇÃo.,1
solucõ,1
solap,1
socio-quot,1
societÁri,1
sobretax,1
sobrepõem-s,1
sobreavis,1
situaçãod,1
situam-s,1
sistemÁtica.,1
sindilegil,1
sind,1
sinalizaçã,1
silvi,1
sil,1
signatári,1
signatari,1
sidin,1
seçõ,1
seÇÃ,1
sexta-parte.,1
sevici,1
sest/senat,1
sessão.,1
sessÃo.,1
sesi/sen,1
serÁ,1
servidÃ,1
serventuari,1
seras,1
seqÜÊnc,1
seqÜestr,1
sepÚlved,1
seleçã,1
seguro-desempreg,1
seguir-s,1
secretÁri,1
schoon,1
satisfaz-,1
sass,1
saopaul,1
sançõ,1
saná,1
sanitários.,1
sanitÁria.,1
sanidad,1
sancti,1
sanaçã,1
sanavel,1
salário-h,1
salário-educação.,1
salÁrio-h,1
salvo-conduto.,1
salib,1
s.t.m,1
réu-apel,1
ré.,1
rÉu-apelante.,1
rr.,1
rondÔn,1
rondon,1
ronc,1
ronald,1
rogatória.,1
rogatÓr,1
rodoviário.,1
rix,1
revogatori,1
revoga-se.,1
revisõ,1
revisÃo.,1
reversã,1
reve-l,1
reuniã,1
retratação.,1
retrataÇÃ,1
retp,1
retenÇÕ,1
resÍdu,1
resumindo-s,1
restriÇÃo.,1
restringível.,1
restringir-lh,1
restringe-,1
ressent,1
responsabildiad,1
resolução.,1
resoluÇÕes.,1
reservando-,1
rescisõ,1
rescisórias.,1
rescindi,1
reque,1
reputação.,1
reputaçã,1
republicaÇÃ,1
reprovaçã,1
reproduçõ,1
repristinatÓrio.,1
repris,1
repressã,1
representa-l,1
reocnhec,1
renÚncia.,1
renÚnc,1
remuneratÓrios.,1
remuneratÓrio.,1
remição.,1
remissÃ,1
remetendo-,1
remedium,1
relevando-s,1
relatori,1
rejeitá-l,1
reiteraÇÃo.,1
reintegraÇÃo.,1
reintegraÇÃ,1
reinstituiçã,1
reincidência.,1
regulaçã,1
regularizá-l,1
regularizaçã,1
regressã,1
regiÃo.,1
regimetn,1
regendo-s,1
refir,1
refeições.,1
refeiçã,1
reediÇÃo.,1
reduzidíss,1
rediscussÃ,1
redefiniçã,1
redac,1
red.p/acórdã,1
recuperação.,1
recuperaÇÃ,1
recorrí,1
recorrÍ,1
recontrat,1
recomposiÇÃ,1
recomec,1
reclusão.,1
reclamaçõ,1
receptaÇÃ,1
recaíd,1
reaçã,1
reapreciaÇÃo.,1
realizaÇÃo.,1
reajustá,1
reafirmaçã,1
readmissão.,1
readmissÃ,1
reabriu-s,1
re-209.899,1
re-177.296.,1
razÃo.,1
razoÁ,1
ranier,1
ramificaçõ,1
ramificaçã,1
ral,1
racionalizaçã,1
qÜinqÜÍdi,1
quórum,1
quitaçã,1
quirog,1
quinquidi,1
quinhÕ,1
questões.,1
questionar-s,1
queixar-s,1
qam,1
púnico.,1
pág.,1
pÚblicaÇÃ,1
pÁil,1
puní,1
puniçõ,1
puc/sp,1
publicaçõ,1
psicotécnico.,1
próprios.,1
prévia.,1
pré-processual.,1
pré-constitucional.,1
prÓxima.,1
prÉv,1
prÉ-fix,1
proÍb,1
provisã,1
provisÓrias.,1
provisori,1
provimenti,1
proviemnt,1
protrai-s,1
protocolaçã,1
protocolaÇÃo.,1
protelatórios.,1
protelatÓrio..,1
protel,1
propÓsit,1
proposiçã,1
proposiÇÕ,1
proposiÇÃ,1
proporções.,1
proporcionar-lh,1
pronunciá-la.,1
promoção.,1
promoÇÃo.,1
promotores-asses,1
promiss,1
prolataçã,1
projeçã,1
projeÇÃ,1
projetando-s,1
progressão.,1
progressÃ,1
progressividade.inconstitucional,1
profissõ,1
professor-titular.,1
produÇÃo.,1
procuraÇÕ,1
procurador-geral.,1
proclamá-l,1
proclamÁ-l,1
processum,1
processualis,1
procedÊncia.,1
procedÊnc,1
probatÓria.,1
probabl,1
privilégio.,1
privatizaçã,1
priva-l,1
princípios.,1
princÍpio.,1
primórdi,1
primário.,1
primÁrio.,1
pri,1
preço.,1
preÇo.,1
previdÊncia.,1
prever-s,1
prevaricaçã,1
prevalênc,1
pretÉrit,1
preterição.,1
preteriÇÃo.,1
pretensõ,1
pretendid,1
presunção.,1
presumir-lh,1
prestigiar-s,1
prestaç,1
presidÊnc,1
presidente-rela,1
prescriçõ,1
prescriÇÕ,1
preqüestionada.,1
preocupaÇÃ,1
prejudicará,1
prejudiacd,1
preexistênc,1
precÁri,1
precip,1
precatória.,1
precatÓr,1
precari,1
pre-exclu,1
pre-constitu,1
pravu,1
praesumpti,1
poti,1
potavel,1
postulaçõ,1
possibilitará,1
posiçõ,1
posiÇÕ,1
positivaçã,1
porÉm,1
portuÁria.,1
portuguÊ,1
populaçõ,1
pontuaçã,1
ponderaçã,1
ponderaÇÃ,1
pondera,1
políticos.,1
político.,1
político-administrativo.,1
político-administrativa.,1
polÍtico-administrativo.,1
podera,1
poc,1
plenária.,1
plebiscitár,1
plausí,1
plausÍ,1
platin,1
plantõ,1
planta,1
pis/cofins.,1
pierpaol,1
piauÍ.,1
piau,1
peças.,1
peça-chav,1
petrÓleo.,1
petrole,1
petiÇÃo.,1
perímetr,1
perÍmetr,1
perÍcia.,1
perÍc,1
personalíssimo.,1
personalis,1
persequ,1
persecutÓri,1
persecutÓr,1
perquiriçã,1
perquirindo-s,1
perquire-s,1
permitiu-s,1
permissionÁr,1
permissa,1
permanÊnc,1
periódicos.,1
periÓd,1
perfuraçã,1
perficiuntur,1
perfeiçã,1
perempç,1
penitenciari,1
pendênc,1
penal-persecutori,1
pecÚn,1
peculato-desvi,1
peculato-apropriaçã,1
pc,1
país.,1
paÍs,1
pavimentaÇÃ,1
pavi,1
patrimoni,1
patri,1
passos-mg.,1
passará,1
passando-s,1
pará.,1
parÁgrafos.,1
parecel,1
paragrafo-2,1
paradigma,1
para-,1
par.4,1
par-8.,1
par-5,1
par-4.,1
par-2..,1
par-1..,1
panflet,1
pagavel,1
padrõ,1
padrÃ,1
pacien,1
outorgou-lh,1
out,1
otic,1
orçamentári,1
orÇamentÁrias.,1
orÇamentÁri,1
orÇ,1
ortn,1
originÁri,1
orietaçã,1
orgÂnica.,1
organizaÇÕ,1
ordinÁrias.,1
ordena-lh,1
orcamentari,1
oraÇÃ,1
or,1
opÇÃo.,1
opres,1
opor-lh,1
opiniã,1
onstituc,1
omitir-s,1
ofÍci,1
oficialat,1
ocupaÇÃ,1
ocultaçã,1
ocultaÇÃ,1
ocasiões.,1
ocasiõ,1
obtenÇÃ,1
observaçã,1
observarã,1
observara,1
obscen,1
obrigações.,1
obrigatório.,1
obrigatÓr,1
objeçõ,1
o.a.b,1
nürnberg,1
nóbrega.,1
néli,1
não.,1
não-ocorrência.,1
não-indexantes.,1
não-edific,1
não-apresentação.,1
não-aplicaçã,1
não-afetaçã,1
não-admitido.,1
nádeg,1
nÚmer,1
nÃo-prequestionada.,1
nÃo-prequestion,1
nÃo-ocorrÊnc,1
nÃo-fixaÇÃ,1
nÃo-extinÇÃo.,1
nÃo-esgot,1
nÃo-cumpr,1
nÃo-contribuiÇÃ,1
nÃo-conhecimento.,1
nÃo-conhecido.,1
nÃo-cabimento.,1
nÃo-auto-aplic,1
nÃo-aplicaÇÃ,1
nÃo-aplicabilidade.,1
nÃo-acolhimento.,1
numerári,1
numeros,1
nto,1
nterpost,1
nte,1
notário.,1
notÁri,1
notificaçõ,1
notificaÇÃ,1
nomocratic,1
nomen,1
nomeação.,1
nit,1
neus,1
nelly,1
negociaçã,1
negociaÇÃ,1
negar-lhe.,1
nega-,1
necessárias.,1
ndo,1
nced,1
navegá,1
navegÁvel.,1
naturalizaçã,1
naturalizaÇÃo.,1
narraçã,1
narrand,1
nadmissi,1
móveis.,1
mínima.,1
médicos-perit,1
máxima.,1
mÓvel,1
mÉdicos.,1
mÉd,1
mutuári,1
mutuari,1
mutu,1
mutaçã,1
mutaÇÃ,1
município.,1
multipl,1
mudanÇ,1
mudanc,1
mototÁx,1
motonet,1
motivando-s,1
mostraram-,1
mosqu,1
moros,1
moratÓri,1
montevidéu.,1
monopÓli,1
monopolis,1
monocrático.,1
monetÁrio.,1
monetÁri,1
momentane,1
molÉst,1
mitigaÇÃ,1
minstr,1
minil,1
microcomput,1
mi-375-,1
messag,1
melentovytch,1
mcfaddon,1
maçã,1
maÇÃ,1
mazzill,1
mazet,1
maus-anteced,1
matrÍcula.,1
mato-gross,1
materializaÇÃ,1
masturbaçã,1
marot,1
maril,1
mard,1
maranhã,1
marab,1
mantida,1
manten,1
mante-l,1
manifestação.,1
manifestaÇÕ,1
manicomi,1
malf,1
majoritári,1
magistÉrio.,1
magisteri,1
mae,1
maculá-l,1
lógica.,1
lóg,1
lá,1
lÓgica.,1
ludovice-mor,1
lotéricos.,1
lotér,1
lotaçã,1
lodf,1
locuÇÃ,1
localiz,1
ll0,1
litt,1
litispendênc,1
litisconsÓrcio.,1
literari,1
liqüid,1
liquidand,1
limitaÇÃo.,1
limitad,1
licitaçã,1
licenÇa-prÊmio.,1
licenÇ,1
libidin,1
liberação.,1
lewandowisk,1
levandowsk,1
lett,1
letal,1
let-d,1
legitimá-,1
las,1
lançando-s,1
lacon,1
l.est,1
juÍzo.,1
juthay,1
justç,1
jurisperit,1
jurisdiçõ,1
jurisdiÇÕes.,1
jurisdicionil,1
jurigen,1
julho/88,1
julgá-lo.,1
julgou-,1
julgando-,1
judiciário-soc,1
judiciária.,1
judiciÁrio-soc,1
jornalÍstica.,1
javar,1
janeiro/91,1
janeiro/52,1
itucional,1
ito,1
itin,1
ital,1
issc,1
irã,1
irá,1
irreversí,1
irresistí,1
irrecorrÍ,1
irrazoá,1
irrazoa,1
iro,1
irmão.,1
irmÃ,1
ipc/ibge.,1
iof/cÂmbi,1
inépcia.,1
inxesist,1
invocá-l,1
inviÁvel.,1
inviÁ,1
investigaÇÕes.,1
investigatÓri,1
investigatÓr,1
investigatori,1
inverid,1
invariá,1
invalidaçã,1
inum,1
intransigenc,1
intimidaçã,1
intimação.,1
intima-s,1
intestin,1
interrupçõ,1
interrogatório.,1
interpretação/aplicaçã,1
internaçã,1
internaÇÃ,1
interfinanc,1
interferênc,1
intercalaçã,1
inter-part,1
inter-bancários.,1
inteligência.,1
inteligÊnc,1
insuprimi,1
insuplantá,1
insupera,1
insulubr,1
insubsistênc,1
insubsistenc,1
instâncias.,1
instruír,1
instruído.,1
instruçõ,1
instrução.,1
instruÇÃo.,1
instrutori,1
instrumento.súmul,1
instituições.,1
institucionalizaçã,1
institucionaliz,1
instigaçã,1
instauraÇÃo.,1
instando-s,1
inspiraçõ,1
insistÊnc,1
insignificÂncia.,1
inserçã,1
inscriÇÃ,1
inscreve-s,1
inquiriÇÃo.,1
inquestioná,1
inoponibil,1
inoper,1
inocenc,1
injustiÇ,1
injustifica,1
injuriand,1
injur,1
ininteligi,1
inidônea.,1
inidÔnea.,1
inglaterr,1
ingerênc,1
infringenc,1
infraÇÃo.,1
infraconstitucional. ausênc,1
infraconsticuon,1
infrac,1
informati,1
influenc,1
inflacionári,1
infirma-la.,1
infirma-l,1
inexecuÇÃ,1
inexatidõ,1
inexatida,1
inestima,1
inescusÁvel.,1
ineliminá,1
indígena.,1
indÉbita.,1
industrializaçã,1
industrializaÇÃ,1
indivisÍvel.,1
individualizá,1
indispensÁvel.,1
indispensÁ,1
indignaçã,1
indiciÁri,1
indicaÇÃo.,1
indexaÇÃo.,1
indexaÇÃ,1
indesejÁ,1
inderrogá,1
inderrogÁvel.,1
inderroga,1
independÊncia.,1
indenizá,1
indenizaÇÕ,1
indenizatÓria.,1
indefes,1
indeferitÓr,1
indeferitori,1
indeferindo-,1
indeclina,1
indagaÇÕ,1
indagaÇÃ,1
incursÕ,1
incriminatór,1
incoveni,1
incorporaÇÃo.,1
incorporando-s,1
incontorná,1
incongruÊncia.,1
incompetência.,1
incompetÊncia.,1
incompatÍ,1
incognoscí,1
incoercibil,1
incluÍd,1
incitaçã,1
incidirá,1
incensurá,1
incabível.,1
inc-v,1
inauguraçã,1
inatacá,1
inarredá,1
inaptidã,1
inaplicaçã,1
inaplicaÇÃ,1
inapela,1
inafianca,1
inafastá,1
inadmissibilidade.,1
inadimplÊnc,1
inadimissí,1
inadequad,1
inabilitaçã,1
imutá,1
impúb,1
império.,1
impÕe-s,1
imputou-s,1
imprÓpria.,1
improrrogá,1
improrrogÁ,1
impronÚnc,1
imprestá,1
imprescindÍ,1
imprecisÃo.,1
impr,1
impossibilid,1
impossib,1
implicaçõ,1
implementá-lo.,1
implausibil,1
impede-s,1
imodificá,1
immuniti,1
iminÊnc,1
ilícito.,1
ilÍcito.,1
ilog,1
ilimitad,1
ilidad,1
ilegÍveis.,1
ilaçã,1
ii.concur,1
igualitári,1
idênticas.,1
idicium,1
identificÁvel.,1
i/319,1
i.t.r,1
i.p.t.u,1
i.n.s.,1
i.c.m.,1
i.b.c,1
há-d,1
hÉli,1
horári,1
honorários.,1
honorÁr,1
honest,1
hominil,1
histÓr,1
hipóteses.,1
hiat,1
hero,1
hereditÁri,1
heloís,1
hc-77.317,1
have-l,1
habilitação.,1
guardia,1
grief-,1
gramp,1
graduaçõ,1
gradaçã,1
goiás.,1
goiÁs.,1
giovannett,1
gestã,1
gestÃo.,1
genÉricas.,1
genes,1
gdf,1
gazu,1
gapm,1
galvÃ,1
físico.,1
física.,1
fís,1
fático-probatório.,1
fÍsica.,1
fÉ,1
funções.,1
funerÁrios.,1
fundiári,1
fundações.,1
fundaÇÃ,1
funcionários.,1
frustraÇÃ,1
fruiçã,1
fruiÇÃ,1
from,1
freedom,1
fraçã,1
fracionário.,1
fotográfico.,1
fotogrÁfico.,1
fotocop,1
fotocomposiçã,1
força.,1
forÇa.,1
fortaleza/ce.,1
formulaçõ,1
formação.,1
formalis,1
foreign,1
fonográf,1
folg,1
fluência.,1
flexí,1
flesch,1
flagrância.,1
flagrÂnc,1
fixação.,1
fixa-,1
findando-s,1
filosof,1
filiaçã,1
filantrópicas.,1
ficçõ,1
fica-lh,1
fianÇ,1
fianc,1
fenomen,1
faÇ,1
fazendári,1
favorÁ,1
família.,1
famÍlia.,1
famil,1
falÊncia.,1
falsificaÇÃ,1
falece-lh,1
facultou-s,1
fac-sÍmil,1
fabricaçã,1
exército.,1
exuber,1
extreit,1
extravi,1
extravagânc,1
extraordinários.,1
extraordinÁro.,1
extraordinÁrios.,1
extraordinÁrio.sÚmul,1
extraordinÁria.,1
extraordinÁ,1
extrafiscal,1
extradiçõ,1
extradiçã,1
extra-for,1
exterioriz,1
extensÃo.,1
extensi,1
extemporâneos.,1
extemporÂneo.,1
extemporÂnea.,1
expõe-s,1
expulsório.,1
expulsão.,1
expulsa,1
expropriaçã,1
expropriatório.,1
expropriatÓria.,1
exposiÇÃ,1
exportação.,1
exportaÇÕ,1
exportaÇÃ,1
exploraçã,1
explicá,1
explicitar-s,1
explicitando-s,1
expedit,1
expansã,1
exlu,1
exitos,1
existência.,1
existÊncia.,1
exigível.,1
exigência.,1
exercÍcio.,1
exercici,1
exeg,1
executÓrio.,1
executÓr,1
execucã,1
excluída.,1
excluí,1
exchang,1
excepti,1
exaçõ,1
exação.,1
exausta,1
exaure-s,1
exatidã,1
exasperaÇÃ,1
examina-la.,1
exacerbou-s,1
exacerbaçã,1
exacerbaÇÃ,1
exacerba-l,1
ex-servidor.,1
ex-promo,1
ex-empregadora.,1
evocaçã,1
evadiu-s,1
eugÊnico.,1
etico-juríd,1
esvasi,1
está,1
estÍmul,1
estÁgi,1
estruturaçã,1
estipulaÇÃ,1
estipendiÁr,1
estigmatiz,1
estereotip,1
estender-lh,1
estenda-s,1
estellit,1
estelion,1
estavel,1
estatutários.,1
estar-se-á,1
estadualn,1
estadual-mt.,1
estabilizaçã,1
estabeleÇ,1
estabelecera,1
espÓlio.,1
espÍrit,1
espÉcie.,1
esporad,1
espontânea.,1
espontÂne,1
espelh,1
específicos.,1
específico.,1
especÍfico.,1
especifiqu,1
especificaçõ,1
especializaçã,1
especializaÇÃ,1
espaço.,1
esgotou-s,1
esfumarem-s,1
escriva,1
erosã,1
equit,1
epoc,1
epigraf,1
env,1
enunciaÇÃ,1
enumeraÇÃ,1
entendiment,1
ensejou-s,1
ensejará,1
ensejando-s,1
enfiteut,1
endossatário-mandatári,1
endossatÁrio-mandatÁrio.,1
endossante-,1
endereÇ,1
emíli,1
empresári,1
empresÁri,1
emprestou-lh,1
empresa-agrav,1
empregatíc,1
empolgá-l,1
empir,1
emoçã,1
emissÃ,1
emendati,1
embarcaçõ,1
embarcaÇÃ,1
elÉtr,1
eliminaçã,1
elevando-,1
eletrÔnico.,1
eletricitários.,1
elem,1
eleiÇÕes.,1
eleitoral.normalidad,1
elect,1
elaboração.,1
eio,1
efêmer,1
eficienc,1
educaçã,1
educaÇÃo.,1
educaÇÃ,1
edrm,1
editoraÇÃ,1
editalícias.,1
edil,1
edificação.,1
edificaçã,1
econÔmicos.,1
econÔmico-financ,1
ecisóri,1
eced,1
ec-26/85.,1
débito.,1
dÉbito.,1
duraÇÃ,1
duodÉcimos.,1
domÍnio.,1
domes,1
dogma,1
dobrowolsk,1
doart,1
dnae,1
divisÍvel.,1
divisi,1
diversõ,1
divergência.,1
divergÊnc,1
distribuÍd,1
distribuição.,1
distorçã,1
distinção.,1
disposiÇÕes.,1
discriminaÇÃo.,1
discriminatório.,1
discrim,1
discordânc,1
disciplic,1
direÇÃ,1
diretor-presid,1
dionig,1
diminuição.,1
diligência.,1
dilaçõ,1
dignitari,1
difícil,1
difamaÇÃ,1
difamatór,1
difamand,1
devolutum,1
devidament,1
detém,1
determinará,1
detenção.,1
detenÇÃo.,1
detenÇÃ,1
desvalorizaÇÃ,1
destruiÇÃ,1
destinando-s,1
desqualificaÇÃ,1
desprezí,1
desprestÍgi,1
despersonalização.,1
desocupaçã,1
desobediência.,1
desistência.,1
desistÊncia.,1
desindexaçã,1
designi,1
designaçã,1
designaÇÃo.,1
designaÇÃ,1
desfoc,1
desfig,1
desfer,1
desfavoráveis.,1
desestatizaÇÃo.,1
deserção.,1
deserÇÃ,1
desencontr,1
desembaraçõ,1
desejável.,1
deseduc,1
desdequ,1
descriÇÃ,1
descongestion,1
desclasificaÇÃ,1
descaracterização.,1
desapropriaÇÕ,1
desabon,1
derrogaçã,1
